Topic,Count,Name,Representation,n_pos_words,pos_words,coherence_c_v_pos,flag_small,flag_few_pos,flag_low_coh,noise_reason,noise_candidate,inspection_label
306,175,306_laughs_laugh_laughter_grins,"['laughs', 'laugh', 'laughter', 'grins', 'holidays', 'resuscitation', 'issuesa', 'giggles', 'amphitheater', 'humorous', 'amuses', 'congratulating', 'funniest', 'christophera', 'khaki', 'grating', 'lowly', 'annoys', 'cues', 'favorite', 'actors', 'grates', 'knead', 'prisoner', 'keeps', 'thickened', 'hearty']",10.0,"['laughs', 'laugh', 'laughter', 'grins', 'holidays', 'giggles', 'amphitheater', 'humorous', 'funniest', 'khaki']",0.21381482255826434,False,False,False,,False,306_laughs_laugh_laughter_grins
285,188,285_bigger_huge_size_solid,"['bigger', 'huge', 'size', 'solid', 'heavy', 'geometry', 'massive', 'inch', 'large', 'larger', 'bulge', 'smootha', 'hulking', 'materiala', 'girdle', 'groused', 'grows', 'stronger', 'weighty', 'orgies', 'harsh', 'unbreakable', 'rebar', 'massively', 'bio', 'study', 'weighted']",10.0,"['bigger', 'huge', 'size', 'solid', 'heavy', 'geometry', 'massive', 'inch', 'large', 'larger']",0.21398479829938993,False,False,False,,False,285_bigger_huge_size_solid
199,268,199_liaa_case_password_owners,"['liaa', 'case', 'password', 'owners', 'kick', 'danish', 'perking', 'disappear', 'ehhh', 'happening', 'figurative', 'shall', 'chafing', 'raisin', 'camel', 'soulmates', 'convincingly', 'uh', 'oua', 'apprehensive', 'satisfactory', 'say', 'listen', 'entail', 'charmingly', 'suffice', 'thata']",10.0,"['case', 'password', 'owners', 'danish', 'figurative', 'raisin', 'chafing', 'soulmates', 'camel', 'apprehensive']",0.21522696142858147,False,False,False,,False,199_liaa_case_password_owners
91,468,91_memories_remember_memory_remembered,"['memories', 'remember', 'memory', 'remembered', 'remembering', 'childhood', 'amnesia', 'vivid', 'recall', 'ones', 'flashback', 'repressed', 'years', 'newer', 'reliving', 'events', 'tales', 'mind', 'memoriesa', 'retrograde', 'times', 'fragments', 'plagued', 'losing', 'replace', 'forget', 'list']",10.0,"['memories', 'memory', 'childhood', 'vivid', 'ones', 'flashback', 'repressed', 'years', 'newer', 'events']",0.21547822296430455,False,False,False,,False,91_memories_remember_memory_remembered
24,1465,24_rings_buzzes_pocket_rang,"['rings', 'buzzes', 'pocket', 'rang', 'screen', 'cellphone', 'nightstand', 'ringing', 'message', 'purse', 'buzzed', 'phones', 'vibrates', 'messages', 'dialed', 'grab', 'pinged', 'dings', 'app', 'blackberry', 'pull', 'pick', 'bag', 'beeps', 'check', 'desk', 'checked']",10.0,"['rings', 'buzzes', 'pocket', 'screen', 'cellphone', 'nightstand', 'message', 'purse', 'phones', 'vibrates']",0.21632545107354778,False,False,False,,False,24_rings_buzzes_pocket_rang
366,144,366_scowl_beeping_beeps_beeped,"['scowl', 'beeping', 'beeps', 'beeped', 'crews', 'frowning', 'galloped', 'spelling', 'bees', 'mango', 'smoothie', 'avocado', 'bananas', 'emitted', 'crackers', 'gimme', 'midway', 'stings', 'filtered', 'cord', 'intervention', 'littlea', 'loafers', 'faster', 'headphones', 'mashed', 'meltdown']",10.0,"['scowl', 'beeping', 'beeps', 'crews', 'spelling', 'bees', 'smoothie', 'avocado', 'bananas', 'crackers']",0.2174738318920973,False,False,False,,False,366_scowl_beeping_beeps_beeped
103,433,103_nude_nudes_seen_completely,"['nude', 'nudes', 'seen', 'completely', 'nakedness', 'standing', 'stark', 'gloriously', 'wet', 'half', 'lying', 'alleged', 'underneath', 'bed', 'tub', 'prefer', 'conveniently', 'youa', 'body', 'clothes', 'sheet', 'fully', 'adama', 'display', 'blush', 'practically', 'desperate']",10.0,"['nude', 'nudes', 'nakedness', 'stark', 'wet', 'half', 'alleged', 'bed', 'body', 'clothes']",0.21993846270438833,False,False,False,,False,103_nude_nudes_seen_completely
144,357,144_dates_datea_dated_isna,"['dates', 'datea', 'dated', 'isna', 'official', 'started', 'service', 'bring', 'apps', 'canceling', 'dilemma', 'havena', 'prom', 'calendar', 'wasna', 'supposed', 'planning', 'strings', 'went', 'narcissists', 'asking', 'didna', 'isn', 'histories', 'defining', 'inconsistencies', 'worst']",10.0,"['dates', 'official', 'service', 'apps', 'dilemma', 'calendar', 'strings', 'narcissists', 'histories', 'inconsistencies']",0.22013941411839508,False,False,False,,False,144_dates_datea_dated_isna
315,170,315_jaxa_questioned_dereka_replied,"['jaxa', 'questioned', 'dereka', 'replied', 'answered', 'heck', 'rolled', 'eliminating', 'egged', 'slapped', 'burr', 'meaner', 'sidetracked', 'swooping', 'tagging', 'gardener', 'mellowed', 'instrumental', 'controller', 'treasures', 'tuxes', 'trail', 'disgustingly', 'appeared', 'barbeque', 'forge', 'dang']",10.0,"['heck', 'meaner', 'gardener', 'instrumental', 'controller', 'treasures', 'tuxes', 'trail', 'dang', 'combo']",0.22037090727794925,False,False,False,,False,315_jaxa_questioned_dereka_replied
54,749,54_rang_dialed_message_texted,"['rang', 'dialed', 'message', 'texted', 'screen', 'picked', 'pocket', 'texting', 'checked', 'rings', 'hung', 'buzzed', 'texts', 'ear', 'pulled', 'pulls', 'ringing', 'numbers', 'voicemail', 'called', 'sent', 'phonea', 'purse', 'tracking', 'picture', 'messages', 'app']",10.0,"['rang', 'message', 'screen', 'pocket', 'rings', 'texts', 'ear', 'ringing', 'numbers', 'voicemail']",0.220868573942193,False,False,False,,False,54_rang_dialed_message_texted
245,216,245_clock_nightstand_ticking_glanced,"['clock', 'nightstand', 'ticking', 'glanced', 'digital', 'glance', 'ticked', 'midnight', 'countdown', 'hour', 'clocka', 'noon', 'clocks', 'timer', 'clockwork', 'wall', 'glancing', 'bedside', 'ticks', 'alarm', 'checked', 'minutes', 'quarter', 'noted', 'counted', 'kidnapper', 'biological']",10.0,"['clock', 'nightstand', 'ticking', 'digital', 'glance', 'midnight', 'countdown', 'hour', 'noon', 'clocks']",0.2210328496922794,False,False,False,,False,245_clock_nightstand_ticking_glanced
189,284,189_tomorrow_weekend_monday_weekends,"['tomorrow', 'weekend', 'monday', 'weekends', 'saturday', 'weekenda', 'thursday', 'holiday', 'noon', 'nudist', 'wednesday', 'memorial', 'busy', 'start', 'ita', 'upcoming', 'week', 'event', 'tuesday', 'planned', 'today', 'consist', 'plans', 'families', 'coincide', 'easter', 'mondaya']",10.0,"['tomorrow', 'weekend', 'weekends', 'holiday', 'noon', 'nudist', 'memorial', 'busy', 'upcoming', 'week']",0.22191360497206097,False,False,False,,False,189_tomorrow_weekend_monday_weekends
355,147,355_cheeks_flush_flushes_sears,"['cheeks', 'flush', 'flushes', 'sears', 'burn', 'floods', 'redden', 'flushed', 'burns', 'hotter', 'flaming', 'forest', 'warmed', 'crawled', 'flare', 'sunburned', 'patronize', 'decree', 'plank', 'blush', 'sama', 'nauseating', 'blossoming', 'redder', 'overlooks', 'fills', 'rising']",10.0,"['cheeks', 'flush', 'floods', 'hotter', 'forest', 'sunburned', 'decree', 'plank', 'blush', 'nauseating']",0.22300462713729083,False,False,False,,False,355_cheeks_flush_flushes_sears
293,185,293_jensena_fixer_total_complaining,"['jensena', 'fixer', 'total', 'complaining', 'pained', 'adviser', 'outmaneuvered', 'rewritten', 'flittered', 'spat', 'elimination', 'guessed', 'dissertation', 'tarnished', 'charity', 'primarily', 'forte', 'damaging', 'shaping', 'talk', 'solving', 'unfortunately', 'checking', 'ditching', 'percentage', 'meansa', 'warnings']",10.0,"['fixer', 'total', 'pained', 'adviser', 'elimination', 'dissertation', 'charity', 'forte', 'damaging', 'talk']",0.22319174377280865,False,False,False,,False,293_jensena_fixer_total_complaining
148,346,148_merry_holiday_parties_holidays,"['merry', 'holiday', 'parties', 'holidays', 'yeara', 'partya', 'december', 'partying', 'presents', 'christmases', 'celebration', 'gala', 'attend', 'towna', 'decorations', 'victorian', 'annual', 'music', 'partygoers', 'festive', 'early', 'handmade', 'ita', 'gifts', 'lights', 'complement', 'shopping']",10.0,"['holiday', 'parties', 'holidays', 'presents', 'christmases', 'celebration', 'gala', 'decorations', 'victorian', 'annual']",0.2244500629026221,False,False,False,,False,148_merry_holiday_parties_holidays
97,445,97_closed_eyelids_shut_sockets,"['closed', 'eyelids', 'shut', 'sockets', 'squeeze', 'vision', 'fluttered', 'narrow', 'bulge', 'nearly', 'opened', 'flutter', 'squeezed', 'eyeballs', 'blink', 'sting', 'leaking', 'snap', 'wide', 'fly', 'surroundings', 'accord', 'blinking', 'stinging', 'drifted', 'fall', 'blotted']",10.0,"['closed', 'eyelids', 'shut', 'sockets', 'vision', 'flutter', 'eyeballs', 'wide', 'surroundings', 'accord']",0.22522950252663584,False,False,False,,False,97_closed_eyelids_shut_sockets
155,327,155_whispers_whispered_whisper_ear,"['whispers', 'whispered', 'whisper', 'ear', 'hoarsely', 'darkly', 'softly', 'angrily', 'hear', 'husky', 'behave', 'shh', 'frightened', 'breath', 'sut', 'cellulite', 'iud', 'leaning', 'companiesa', 'handset', 'fiddles', 'pronounces', 'ohh', 'hurry', 'knuckles', 'heo', 'harder']",10.0,"['whispers', 'whisper', 'ear', 'husky', 'frightened', 'breath', 'iud', 'cellulite', 'handset', 'knuckles']",0.22829370454215142,False,False,False,,False,155_whispers_whispered_whisper_ear
188,284,188_feels_deal_authentic_stuff,"['feels', 'deal', 'authentic', 'stuff', 'isna', 'happening', 'whats', 'believe', 'struggle', 'realness', 'wily', 'ita', 'connectiona', 'bots', 'leta', 'scumbag', 'regular', 'thing', 'novelty', 'doubtfully', 'faraway', 'thisa', 'letters', 'mindfuck', 'screenshot', 'carbon', 'realtor']",10.0,"['deal', 'authentic', 'stuff', 'struggle', 'realness', 'wily', 'bots', 'scumbag', 'regular', 'thing']",0.23004606226590957,False,False,False,,False,188_feels_deal_authentic_stuff
200,267,200_sister_sistera_partnera_niece,"['sister', 'sistera', 'partnera', 'niece', 'daughter', 'older', 'disclosure', 'mask', 'members', 'sibling', 'friend', 'compare', 'dangerous', 'won', 'chinned', 'card', 'think', 'disarmingly', 'syringe', 'shouldna', 'non', 'geeky', 'best', 'moma', 'overachieving', 'genaa', 'constipated']",10.0,"['sister', 'niece', 'daughter', 'older', 'disclosure', 'mask', 'members', 'sibling', 'friend', 'dangerous']",0.2318654154428117,False,False,False,,False,200_sister_sistera_partnera_niece
205,260,205_fuckup_rule_horny_rules,"['fuckup', 'rule', 'horny', 'rules', 'hint', 'rest', 'half', 'job', 'world', 'maybe', 'just', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",8.0,"['fuckup', 'rule', 'horny', 'rules', 'hint', 'rest', 'job', 'world']",0.23212581425404574,False,False,False,,False,205_fuckup_rule_horny_rules
339,156,339_wait_waiting_ipo_cowering,"['wait', 'waiting', 'ipo', 'cowering', 'waits', 'pumps', 'elections', 'stand', 'beat', 'dissipate', 'tandem', 'bated', 'join', 'reviewing', 'cucumber', 'complimentary', 'descend', 'courtneya', 'displeased', 'longer', 'sorted', 'risks', 'backup', 'rescued', 'finish', 'hopping', 'wordlessly']",10.0,"['ipo', 'waits', 'pumps', 'elections', 'beat', 'tandem', 'bated', 'cucumber', 'complimentary', 'displeased']",0.23325263713595845,False,False,False,,False,339_wait_waiting_ipo_cowering
236,232,236_joke_funny_jokea_whata,"['joke', 'funny', 'jokea', 'whata', 'amusing', 'isna', 'sick', 'sarcasm', 'somethinga', 'freakin', 'fantastically', 'evaded', 'ita', 'thata', 'proclivities', 'starting', 'soooo', 'gargoyle', 'heh', 'funnier', 'think', 'assholt', 'anybodya', 'teaches', 'funnya', 'vastly', 'accepts']",10.0,"['joke', 'funny', 'amusing', 'sick', 'sarcasm', 'freakin', 'proclivities', 'funnier', 'gargoyle', 'heh']",0.23361816406959002,False,False,False,,False,236_joke_funny_jokea_whata
244,217,244_cordless_drill_didn_accomplished,"['cordless', 'drill', 'didn', 'accomplished', 'reassuring', 'results', 'oldest', 'strides', 'homebody', 'maybach', 'according', 'letdown', 'inexorable', 'jus', 'screwdriver', 'couldn', 'vanishing', 'paternal', 'savagery', 'equaled', 'sophistication', 'listless', 'experimental', 'amaze', 'thumps', 'phobia', 'prodigy']",10.0,"['cordless', 'drill', 'results', 'oldest', 'strides', 'homebody', 'maybach', 'inexorable', 'letdown', 'screwdriver']",0.23371444104539524,False,False,False,,False,244_cordless_drill_didn_accomplished
219,247,219_assignment_humans_course_actuality,"['assignment', 'humans', 'course', 'actuality', 'picturea', 'enviable', 'did', 'par', 'fixture', 'represented', 'zing', 'principle', 'endearment', 'rig', 'outdoors', 'bravado', 'depended', 'extent', 'apparent', 'epic', 'palpable', 'thing', 'altogether', 'point', 'unknown', 'sort', 'counted']",10.0,"['assignment', 'humans', 'course', 'actuality', 'enviable', 'par', 'fixture', 'zing', 'principle', 'endearment']",0.2343731321030386,False,False,False,,False,219_assignment_humans_course_actuality
234,235,234_winniea_witch_laughed_asked,"['winniea', 'witch', 'laughed', 'asked', 'murdering', 'flared', 'chided', 'sitter', 'daughter', 'chimed', 'looked', 'excitedly', 'forth', 'georgiaa', 'didna', 'fanatic', 'mitten', 'wanted', 'sighed', 'falsehood', 'barelya', 'valentines', 'pja', 'affectiona', 'sat', 'mea', 'postcoital']",10.0,"['witch', 'murdering', 'sitter', 'daughter', 'fanatic', 'valentines', 'falsehood', 'postcoital', 'nolita', 'ballbuster']",0.2346056892547339,False,False,False,,False,234_winniea_witch_laughed_asked
61,665,61_apologize_forgive_sorry_apology,"['apologize', 'forgive', 'sorry', 'apology', 'apologized', 'apologizing', 'forgiveness', 'forgiven', 'apologies', 'profusely', 'didn', 'accept', 'sincerely', 'owe', 'beg', 'earns', 'dona', 'nonetheless', 'wona', 'begged', 'truly', 'apologizes', 'cominga', 'things', 'acted', 'need', 'rule']",10.0,"['forgive', 'sorry', 'apology', 'forgiveness', 'apologies', 'things', 'need', 'rule', 'way', 'honeycomb']",0.23499912541597617,False,False,False,,False,61_apologize_forgive_sorry_apology
201,264,201_jealous_jealousy_tribute_irrationally,"['jealous', 'jealousy', 'tribute', 'irrationally', 'envious', 'mediocre', 'elderly', 'envy', 'girlfriend', 'pang', 'ridiculous', 'pays', 'irrational', 'reacted', 'mana', 'replies', 'pangs', 'dona', 'shake', 'cana', 'act', 'protective', 'obviouslya', 'thirdly', 'ia', 'advertised', 'lunacy']",10.0,"['jealous', 'jealousy', 'tribute', 'envious', 'mediocre', 'elderly', 'girlfriend', 'pang', 'ridiculous', 'irrational']",0.23512815973840961,False,False,False,,False,201_jealous_jealousy_tribute_irrationally
80,538,80_laurena_hockey_mikea_players,"['laurena', 'hockey', 'mikea', 'players', 'natea', 'agreed', 'suddenly', 'reminding', 'began', 'goalie', 'fired', 'scrum', 'beccaa', 'reminded', 'heh', 'offs', 'reminders', 'drained', 'spirited', 'traveling', 'millionth', 'hedged', 'wondered', 'office', 'lovesick', 'degree', 'managera']",10.0,"['hockey', 'players', 'goalie', 'scrum', 'offs', 'reminders', 'millionth', 'office', 'lovesick', 'degree']",0.23529180076208803,False,False,False,,False,80_laurena_hockey_mikea_players
216,248,216_die_dead_died_deaths,"['die', 'dead', 'died', 'deaths', 'killed', 'dying', 'mortification', 'murdered', 'murder', 'kills', 'mortifying', 'lifeless', 'alive', 'suicide', 'dies', 'mortified', 'suffer', 'anniversaries', 'gonna', 'thousand', 'mea', 'poorer', 'bareback', 'tunneled', 'purgatory', 'caesar', 'diabetes']",10.0,"['dead', 'deaths', 'mortification', 'mortifying', 'lifeless', 'alive', 'suicide', 'anniversaries', 'poorer', 'bareback']",0.23732702894235821,False,False,False,,False,216_die_dead_died_deaths
164,312,164_locked_stare_gazes_stared,"['locked', 'stare', 'gazes', 'stared', 'lock', 'othera', 'moment', 'staring', 'meet', 'air', 'swirls', 'crackles', 'connection', 'connected', 'glance', 'exchange', 'bodies', 'glances', 'foreheads', 'exchanged', 'eye', 'gazed', 'crackling', 'glare', 'look', 'wire', 'hold']",10.0,"['gazes', 'moment', 'air', 'swirls', 'crackles', 'connection', 'connected', 'glance', 'bodies', 'glances']",0.23849125645050534,False,False,False,,False,164_locked_stare_gazes_stared
170,303,170_rebeccaa_cassiea_katea_startling,"['rebeccaa', 'cassiea', 'katea', 'startling', 'shrieked', 'winces', 'thanks', 'noon', 'analogies', 'required', 'nevermind', 'prudish', 'whata', 'skills', 'recreational', 'mohawk', 'actuality', 'nother', 'nightmare', 'snapped', 'overeager', 'fudging', 'eta', 'trippy', 'optics', 'torture', 'skewed']",10.0,"['winces', 'thanks', 'noon', 'analogies', 'prudish', 'nevermind', 'skills', 'actuality', 'nother', 'recreational']",0.239716145825713,False,False,False,,False,170_rebeccaa_cassiea_katea_startling
350,149,350_didn_wasn_won_sell,"['didn', 'wasn', 'won', 'sell', 'childhood', 'months', 'guarded', 'defensive', 'sister', 'problemsa', 'clinic', 'bleakly', 'permission', 'wasteland', 'decisions', 'called', 'sympathize', 'goddesses', 'bashful', 'shape', 'gone', 'cabbage', 'lattes', 'survivors', 'told', 'vacation', 'violate']",10.0,"['childhood', 'months', 'defensive', 'sister', 'clinic', 'permission', 'wasteland', 'decisions', 'bashful', 'goddesses']",0.24121444734419756,False,False,False,,False,350_didn_wasn_won_sell
275,195,275_othera_lives_compatible_live,"['othera', 'lives', 'compatible', 'live', 'better', 'work', 'connected', 'synapses', 'physically', 'pasts', 'exhaust', 'buffer', 'spend', 'decorum', 'inseparable', 'limbo', 'intertwined', 'trials', 'just', 'throats', 'somethina', 'represented', 'unleashed', 'sakes', 'bonded', 'professionals', 'souls']",10.0,"['lives', 'compatible', 'better', 'synapses', 'pasts', 'buffer', 'decorum', 'inseparable', 'limbo', 'trials']",0.24166419621766658,False,False,False,,False,275_othera_lives_compatible_live
345,152,345_dona_coy_daft_tramp,"['dona', 'coy', 'daft', 'tramp', 'start', 'naa', 'pffft', 'dreamsa', 'downplay', 'maserati', 'obtuse', 'say', 'doma', 'charmer', 'jinx', 'donovana', 'architectural', 'underestimate', 'dense', 'conclusions', 'flatter', 'jump', 'glowering', 'intentionally', 'defending', 'en', 'warns']",10.0,"['daft', 'tramp', 'charmer', 'architectural', 'dense', 'conclusions', 'jump', 'fur', 'buildings', 'firm']",0.24168144339272385,False,False,False,,False,345_dona_coy_daft_tramp
74,560,74_emmetta_britta_fact_grin,"['emmetta', 'britta', 'fact', 'grin', 'smirked', 'second', 'snorted', 'fuckina', 'laughed', 'amazed', 'night', 'asked', 'giggled', 'grinned', 'usually', 'processing', 'years', 'zipped', 'eyebrows', 'did', 'inwardly', 'drifted', 'couldna', 'game', 'ago', 'suddenly', 'stunned']",10.0,"['fact', 'second', 'amazed', 'night', 'years', 'eyebrows', 'game', 'stunned', 'feeling', 'stadium']",0.24292865711799966,False,False,False,,False,74_emmetta_britta_fact_grin
